loan_amnt,term,int_rate,installment,annual_inc,dti,open_acc,total_acc,loan_paid_back
7341.42,36,21.46,353.66,34183.71,29.81,3,47,0
9972.12,36,7.21,917.08,49314.89,27.91,6,31,1
3986.18,36,12.18,1302.85,93848.82,24.03,22,9,1
36876.15,60,11.38,901.86,73244.81,4.31,20,47,0
21686.02,36,21.79,1461.72,101000.18,2.81,13,47,1
16472.94,60,20.57,978.89,209062.3,6.6,3,41,1
21866.14,36,13.0,492.47,203467.43,24.85,3,13,0
25503.44,60,18.29,1283.13,100669.94,20.88,3,10,1
36953.27,60,12.89,487.04,171758.89,21.86,3,32,1
7969.03,36,16.43,1458.21,105712.65,15.42,16,11,1
12526.55,36,24.82,732.27,108770.12,32.92,11,23,0
39055.78,36,15.71,1431.27,175416.16,29.69,7,32,0
15476.53,36,24.77,299.89,108393.99,2.06,20,31,1
1879.9,36,19.94,46.76,146329.75,8.01,14,20,1
6758.1,36,7.41,318.31,46501.97,21.83,22,31,1
2027.21,60,20.92,174.6,143927.04,7.65,20,22,0
39607.0,36,8.23,1108.92,190659.88,5.65,17,48,1
11875.96,60,15.65,418.88,224325.46,0.38,8,5,1
37018.17,60,17.26,970.03,53869.51,39.32,20,48,1
39839.56,60,22.84,1012.93,114463.5,9.25,2,13,1
24393.81,36,9.21,1041.72,131822.44,16.9,20,17,0
2294.66,36,22.52,1253.93,228106.76,25.08,18,22,1
4182.07,36,23.69,248.98,79203.93,9.85,20,46,1
19781.97,36,6.79,104.18,58102.49,32.56,6,20,0
16840.71,36,22.71,73.67,52542.88,23.7,6,24,1
24640.91,36,10.18,182.57,55622.3,27.39,4,36,1
18115.06,60,6.62,587.4,219990.55,6.15,12,38,1
37429.0,60,24.17,1452.04,162555.66,28.9,12,38,0
21854.85,60,12.84,549.24,116767.37,2.12,8,5,1
28055.32,60,17.46,695.8,219349.72,12.84,16,39,1
35962.93,60,16.06,1227.16,88546.61,17.22,5,5,0
6728.0,36,9.26,1380.34,233407.86,3.81,20,17,1
9959.65,36,18.39,1458.02,,22.37,3,32,1
5185.43,60,5.92,1244.88,24733.26,13.64,11,12,1
6445.9,60,9.06,768.7,126405.63,5.41,3,7,1
20990.77,60,23.89,367.33,213767.4,11.42,8,7,1
13525.99,36,24.07,909.6,111113.21,23.21,13,6,1
17503.74,36,14.65,319.29,247043.06,9.01,4,37,1
39317.1,36,8.38,111.92,214714.66,18.81,16,49,0
7111.47,36,13.43,1381.45,193201.75,27.62,13,38,1
22091.67,36,22.54,742.64,51166.75,24.45,16,49,1
4855.98,36,6.41,777.11,44809.28,30.56,13,31,1
13421.36,36,7.56,925.55,167473.58,27.68,14,23,1
21573.51,60,22.91,693.57,172127.82,19.38,12,11,0
37918.64,60,13.31,683.31,53929.14,20.79,9,38,0
16257.9,36,6.67,1375.26,216412.01,10.59,8,37,1
3531.36,60,7.78,1230.32,220958.07,37.28,22,38,0
16138.3,36,22.65,342.51,115816.1,36.08,24,38,1
6683.91,60,14.8,458.91,159778.06,32.66,18,21,1
9969.59,36,8.26,1001.12,137469.22,5.96,12,11,0
25105.53,36,22.88,869.51,28202.4,30.89,9,42,1
3629.53,60,21.91,1156.25,,37.1,11,45,1
19124.23,36,5.46,1099.62,199348.57,36.39,4,34,1
24769.0,60,16.62,1071.56,132312.22,36.2,24,41,1
17452.48,36,9.89,1323.92,160507.36,26.96,5,32,1
1745.93,60,15.66,1156.83,160959.41,10.01,19,28,1
39435.25,36,10.59,386.99,107312.54,23.42,21,22,0
15317.51,60,11.32,1313.07,26764.9,11.35,8,25,1
31364.51,36,17.04,523.23,200989.23,32.03,12,9,1
13700.21,60,15.78,1369.01,127741.21,6.89,19,40,1
19525.65,60,12.9,1241.68,51948.59,8.66,6,20,1
16150.08,60,7.15,138.91,24847.31,10.6,23,17,1
14359.03,60,24.39,1163.78,24029.83,23.77,6,37,1
1852.2,36,8.49,765.17,27669.85,23.52,8,44,1
15040.82,60,17.66,1466.36,55655.43,21.97,14,17,0
35690.11,36,6.65,703.88,,5.81,23,9,1
27925.34,36,18.77,128.5,76842.99,18.54,22,32,0
6671.49,36,6.9,460.91,165389.52,37.14,10,13,0
24055.05,36,9.59,662.41,75559.76,37.53,20,31,1
35797.0,36,17.94,900.12,175010.16,19.22,18,22,1
28301.33,36,10.66,253.6,209369.93,10.5,13,19,1
6798.69,36,15.66,787.17,108501.63,39.71,13,24,1
34845.47,36,7.49,740.71,185221.25,8.8,4,6,1
12760.22,60,9.05,1259.89,43949.49,33.64,12,14,1
18708.97,60,19.68,474.53,95422.6,11.79,22,18,1
21519.57,36,5.7,690.79,177006.66,36.4,7,20,1
34169.76,60,7.24,601.26,234310.56,4.76,9,24,0
37332.69,60,9.3,959.38,161577.15,12.65,7,44,1
37256.46,36,5.4,1259.2,103682.43,25.72,22,12,1
1310.21,60,6.91,1023.17,92148.75,3.79,2,21,1
36953.65,60,10.63,713.62,110056.42,15.67,12,33,1
3121.09,60,6.86,967.61,170166.86,15.75,22,30,1
11365.17,36,22.32,503.7,95207.88,20.45,13,37,1
21084.53,36,6.32,241.83,128099.53,0.15,13,7,1
19717.1,60,22.22,499.99,194570.16,26.05,6,11,1
24583.68,36,21.46,682.22,74689.09,16.37,15,16,1
19698.4,36,7.02,675.72,184797.31,9.68,23,24,1
37440.65,60,5.5,1114.27,195135.57,8.25,7,14,1
10381.41,60,6.0,1406.43,218645.18,31.0,20,47,0
11686.96,60,16.81,601.77,25490.1,11.45,17,43,1
36908.78,60,18.41,157.08,46165.12,27.09,13,32,1
3992.84,36,17.41,79.12,239612.64,0.39,8,21,0
24772.87,36,15.83,35.81,48929.72,38.81,14,42,1
27587.7,36,8.49,1409.01,132210.01,3.22,15,19,1
20716.13,36,21.82,1493.58,58398.39,16.18,10,12,1
28075.04,36,11.55,105.53,206734.23,26.71,3,23,1
7737.43,36,24.72,556.57,42195.75,24.97,4,24,0
34252.66,36,12.7,1013.94,39691.87,35.7,23,23,1
6461.0,36,10.26,293.05,,38.79,6,24,1
16631.69,36,22.89,903.82,74781.25,28.79,6,20,0
3935.05,60,16.35,1226.02,172157.91,25.55,13,44,1
22263.23,36,19.44,1291.39,177503.44,3.93,19,42,0
27120.09,36,13.17,1068.44,154791.18,17.63,24,13,1
37707.64,36,22.74,150.19,211965.92,7.48,21,26,1
29834.11,60,23.35,542.14,180390.79,15.19,2,19,1
22103.01,60,13.74,1451.99,63128.87,5.65,13,32,1
37372.06,36,9.81,313.35,38033.71,31.41,6,8,1
19659.04,36,17.95,697.27,191985.41,20.53,8,49,1
22887.02,60,24.09,521.24,190204.95,4.42,6,18,1
24247.84,36,17.45,332.14,215574.26,20.83,2,29,1
16989.21,60,24.08,505.6,66539.52,13.18,20,47,1
33700.82,36,11.88,308.59,71324.03,20.05,10,46,0
8221.86,60,23.3,1319.56,152634.38,10.27,18,42,0
22638.85,60,7.25,286.43,55792.44,30.26,8,41,0
29167.1,36,12.18,946.61,88157.69,0.33,10,13,0
36255.07,60,14.89,1415.2,206859.06,5.61,21,22,1
35472.82,60,18.06,1430.39,96868.81,22.85,17,32,1
20840.87,60,10.88,912.62,22605.61,25.93,20,33,1
26083.3,36,23.48,428.22,169690.05,1.66,16,41,1
16375.27,36,23.07,394.41,61534.82,26.65,15,34,1
19258.93,60,20.99,1128.78,65041.45,8.06,5,44,1
36344.37,60,7.29,1471.64,23801.81,5.9,5,34,0
37297.46,36,6.57,144.06,152947.37,0.8,13,32,1
35921.15,36,14.96,1190.52,149237.95,19.67,4,42,1
6396.46,36,20.31,210.79,42180.26,30.09,16,22,1
34153.28,60,7.46,468.33,31599.05,23.82,12,35,1
37986.19,36,17.83,862.94,132892.3,34.63,12,37,1
15088.74,36,15.56,466.92,199696.8,21.36,9,9,0
21227.21,36,19.52,985.88,239360.7,0.36,12,22,1
31384.71,36,13.71,643.28,37285.42,34.19,24,46,1
22921.05,60,18.87,352.1,182879.57,36.75,12,38,1
39745.86,60,8.19,810.47,64032.8,,13,11,1
18772.82,36,9.29,65.29,27814.44,7.61,11,26,1
28843.77,60,23.07,1119.39,96997.42,39.62,13,10,0
31911.05,36,11.59,797.76,151992.7,38.45,2,47,1
20269.92,60,24.71,1421.65,158310.96,34.26,6,40,1
34422.37,36,5.92,181.1,31316.44,23.25,22,16,1
22300.03,36,14.92,1106.47,233393.34,7.93,2,35,1
17054.38,60,11.5,472.4,32555.35,7.75,11,40,1
5205.12,36,24.92,578.53,69954.13,20.75,2,33,1
16343.13,36,24.8,542.28,119476.07,35.7,8,21,0
29623.52,60,9.7,556.29,237500.04,15.32,20,21,1
36930.17,36,10.35,663.33,247983.47,19.76,2,12,1
10815.5,60,19.99,60.88,20080.91,16.77,2,41,1
14854.19,36,22.79,1274.73,71638.62,29.53,17,14,1
7004.48,36,18.27,1326.24,135310.62,3.96,2,42,1
27938.19,60,22.29,88.15,,28.8,4,42,0
38447.35,60,6.27,1170.72,171051.64,31.41,3,18,0
25997.14,36,17.81,136.24,77847.5,28.61,19,39,1
25065.98,36,19.0,1217.49,65428.13,27.08,9,24,1
22586.11,60,8.81,931.09,23283.0,15.61,19,12,1
4449.77,60,20.56,480.34,213857.77,19.34,10,6,1
29450.65,36,23.89,932.41,107123.32,8.47,13,19,1
24479.93,36,22.96,774.77,218798.38,27.69,8,10,1
26797.59,36,9.9,964.56,94452.37,8.36,6,20,1
36053.63,60,11.48,728.8,193888.0,22.32,4,19,1
31574.47,36,14.99,1166.13,36022.04,29.88,11,16,1
31455.69,60,8.17,96.55,206631.37,7.38,11,33,1
37160.17,36,24.08,536.09,224932.84,10.83,21,21,1
39607.46,60,8.23,852.15,80922.48,17.56,4,27,1
23670.03,36,20.23,894.72,52628.94,25.89,14,14,1
5246.38,60,11.83,279.23,65113.32,12.93,23,42,1
18906.07,60,16.47,139.56,219590.46,7.11,22,48,1
31716.44,36,5.94,60.84,85827.32,,3,26,1
2081.29,60,9.1,637.13,73211.53,10.51,23,19,0
3218.61,60,13.89,515.67,245143.1,16.18,22,35,1
3619.15,60,18.54,864.68,174102.56,3.72,11,7,1
29510.39,36,20.55,690.79,211411.76,38.09,13,6,1
20545.5,36,5.6,609.28,191822.56,39.96,21,13,0
15387.02,36,8.05,1269.68,106023.14,34.85,24,49,0
5119.06,36,19.6,943.63,218431.67,33.1,18,29,1
29557.37,60,21.26,979.77,155278.89,17.17,2,36,1
13519.77,60,9.73,591.28,171201.22,13.48,12,29,1
11347.64,36,9.59,1171.96,94997.95,17.31,17,7,0
26440.45,60,6.76,253.57,245667.69,0.76,16,8,0
22801.42,60,8.01,620.94,216558.43,6.39,6,23,0
15134.02,36,5.16,99.35,,21.86,18,15,1
26018.01,36,16.8,199.69,66891.74,37.08,3,7,1
11577.64,60,23.08,149.84,192174.25,37.09,12,29,0
31998.38,36,7.99,678.91,25922.91,28.58,9,39,1
9943.44,60,20.03,1055.07,97153.6,19.4,16,27,1
7194.67,60,16.47,489.66,142479.26,10.7,14,8,1
31515.14,36,23.8,69.12,67129.55,16.56,14,36,0
28607.79,36,20.96,1069.6,220824.76,39.4,18,9,1
8122.92,60,22.05,334.93,224531.68,34.29,11,17,1
5533.58,36,17.78,1092.33,240074.61,19.38,8,35,1
33697.56,60,21.23,40.81,53656.1,34.14,21,7,1
31287.34,60,12.02,489.14,38236.13,29.9,5,28,0
13763.04,36,9.18,943.21,147901.74,16.14,7,29,1
26669.7,36,23.25,1310.59,202259.57,19.76,11,13,1
5842.25,36,19.69,1138.57,86943.41,18.54,17,20,1
20774.86,36,6.81,690.94,75423.46,0.58,21,43,1
1730.48,60,22.34,1086.22,139075.78,12.85,14,15,1
16272.47,36,11.98,820.19,130872.87,1.55,14,17,1
3918.87,36,10.97,1225.69,130296.5,35.4,10,33,1
19530.74,36,17.47,1164.94,113213.71,23.46,24,7,1
17445.58,60,16.37,1464.5,187223.24,16.16,18,40,0
18331.02,36,15.77,184.26,161378.87,3.99,7,35,1
2767.92,36,10.1,530.84,132197.52,1.63,22,11,1
15103.04,36,24.2,312.79,185761.11,10.25,22,9,1
30502.87,36,24.0,957.23,80190.1,15.83,13,27,1
15387.66,36,5.08,1006.12,225122.46,23.95,9,18,1
28891.71,60,11.76,329.6,108358.56,14.08,6,13,0
15409.67,60,5.91,649.68,95346.31,19.25,20,31,1
17506.34,60,22.0,915.16,144723.24,27.2,16,10,0
22991.79,36,22.73,998.66,82194.16,1.75,19,42,1
38076.6,36,15.37,180.89,81810.24,20.99,21,5,1
5245.56,60,21.79,1383.98,37911.17,11.39,13,36,1
2283.64,36,19.07,80.1,169945.98,31.28,6,38,0
24710.33,60,14.99,1460.23,229927.98,12.92,24,18,1
38014.79,36,12.28,495.0,177610.62,6.79,12,23,1
39599.2,60,10.32,495.03,150579.61,31.58,21,45,1
19882.41,60,10.19,685.66,183711.38,30.75,10,16,0
19255.18,36,16.24,1051.59,242283.69,18.56,24,24,1
26153.59,36,8.34,264.61,97393.56,7.37,7,37,1
22669.76,36,8.5,404.83,119058.83,18.92,10,41,1
25729.43,36,5.21,1443.51,85830.24,17.67,9,33,1
35085.98,36,17.27,1318.96,23845.84,5.88,21,29,1
30105.94,60,24.89,342.22,99908.11,14.52,6,25,1
20378.22,36,22.78,872.33,36471.58,32.58,14,20,1
19012.71,60,19.11,329.29,217431.72,20.12,18,34,1
25944.47,36,20.71,838.59,184590.11,5.18,19,33,1
18772.55,60,13.34,567.69,89927.22,35.38,5,33,0
18853.39,60,10.96,562.76,95427.27,29.76,4,25,1
1635.93,60,12.37,963.55,151008.75,21.73,14,49,1
7788.5,36,6.63,400.21,203547.34,10.7,15,11,1
20052.03,60,17.68,624.26,185302.68,3.87,13,13,1
33083.48,36,8.5,1390.13,26628.17,29.53,20,39,1
11870.35,60,20.26,1140.39,200618.09,25.09,2,6,1
21383.09,36,8.8,593.43,222706.78,32.79,9,37,1
14453.52,60,9.56,368.48,40674.66,27.56,3,25,1
5087.36,36,24.15,998.75,197113.74,6.18,21,25,1
38373.64,36,7.11,1217.3,77897.69,18.1,4,45,1
34332.28,60,14.98,1295.32,,12.48,4,48,1
4061.2,60,6.25,859.49,145091.6,34.62,18,33,1
29071.7,36,6.81,789.7,147114.53,10.95,13,10,1
14555.62,60,17.67,1087.87,128301.68,19.81,20,6,1
39799.14,36,17.61,288.38,227414.73,21.93,8,23,1
12793.54,36,8.86,1282.64,75571.59,25.01,11,35,1
10310.8,60,22.45,138.67,158585.06,25.41,11,29,1
23147.73,36,19.04,916.43,114269.46,25.83,19,6,0
33569.92,60,11.01,896.85,220969.17,14.22,23,40,1
8508.24,36,9.97,486.73,,20.23,8,8,1
28666.71,36,20.09,82.13,39070.51,2.34,21,19,1
3394.86,36,19.67,1085.25,248334.85,21.1,6,18,1
36838.45,36,7.98,65.54,152756.83,24.88,7,23,1
4161.92,60,11.98,294.03,229746.61,29.78,5,8,1
36655.02,36,9.33,830.03,113889.94,5.89,15,21,1
20141.48,60,10.88,1411.78,158987.92,24.8,2,47,1
18475.55,36,10.75,126.92,179640.66,13.1,20,48,0
38958.98,36,24.52,880.82,246805.98,16.15,11,34,1
39624.98,60,20.0,513.47,45929.86,18.99,24,48,1
26356.95,36,20.6,1014.04,48699.59,5.16,10,21,1
5957.65,36,10.55,1430.78,140336.8,9.6,9,36,1
20740.63,60,5.01,424.83,32834.04,2.53,7,38,1
21637.36,36,6.16,1435.21,187320.35,38.97,6,19,0
21063.41,36,16.06,1309.82,247873.77,7.63,12,21,1
23210.18,36,10.71,922.37,206630.23,25.35,16,35,0
1730.26,60,8.86,1144.61,81136.03,4.62,4,46,1
28737.86,60,5.99,1301.39,203899.11,27.88,11,16,0
28783.38,60,22.52,1211.1,164411.55,35.0,19,37,1
5503.32,60,17.0,510.26,47466.55,19.01,14,18,1
23239.34,60,7.15,1224.53,150162.55,27.46,18,22,1
23166.09,60,20.33,490.87,226258.62,26.43,17,19,0
27615.57,60,20.12,1304.61,86682.28,26.15,22,12,0
4330.51,60,10.79,405.54,171594.73,4.24,13,27,1
25433.63,36,8.77,871.22,29559.89,32.67,17,8,1
11949.33,60,21.28,1048.6,211869.52,23.44,15,41,1
20773.12,36,11.59,655.91,67365.59,9.08,11,36,0
31159.62,36,21.95,1180.97,159983.8,17.59,18,32,1
28520.19,36,5.87,1390.27,140564.49,29.0,20,42,1
5637.22,36,14.99,303.79,146069.97,25.7,10,22,0
24056.21,36,8.59,79.16,78359.46,6.1,15,6,1
38795.54,60,18.44,950.98,148595.76,24.03,7,28,1
7114.01,60,24.94,915.21,,20.34,17,18,1
34263.38,36,13.25,531.72,117855.04,26.16,19,39,1
28399.38,60,7.01,1184.63,165648.2,31.38,2,35,1
31186.13,60,11.35,1244.43,64061.98,13.16,6,5,1
11996.37,60,22.83,518.02,137896.91,16.36,23,31,1
12227.67,60,20.32,1032.94,184864.36,23.77,12,25,1
36334.76,60,9.64,973.78,104639.06,31.29,9,43,0
15033.45,36,24.07,533.69,114563.66,24.68,3,9,1
3457.6,36,17.44,1454.65,57766.91,0.59,14,22,0
24423.27,36,8.36,539.21,161783.3,39.64,17,22,1
5867.89,36,16.45,941.82,48409.42,1.14,10,11,1
32067.25,36,14.03,588.79,135185.89,34.73,15,39,1
26028.11,60,21.39,47.39,68396.83,36.23,21,39,0
35114.33,60,11.88,164.71,64649.54,8.59,18,23,1
31608.65,36,22.5,371.51,42040.8,31.01,18,31,1
5372.43,36,21.24,1223.89,102201.51,19.07,6,7,1
15861.76,60,18.49,679.84,219504.44,16.7,20,20,0
31207.85,60,10.17,895.28,159129.99,5.87,24,13,1
17276.32,36,24.41,1417.47,199195.15,18.41,12,44,1
38922.25,36,15.97,246.12,46351.28,25.5,13,28,1
29693.88,60,23.15,1296.87,92062.29,19.92,19,33,1
1604.5,60,9.31,587.48,109381.24,8.96,8,19,1
35319.44,36,24.67,526.1,217802.09,19.48,22,13,1
4931.39,60,21.32,949.53,172811.61,34.93,9,21,1
6480.43,60,23.98,1351.0,132810.05,32.71,10,33,1
29645.2,36,9.25,542.35,89110.89,7.67,11,30,1
34733.77,60,13.61,1149.27,194788.41,19.57,23,42,1
21917.64,36,6.95,58.29,224314.44,24.15,4,34,1
12272.94,60,7.74,945.96,143466.88,21.28,20,31,1
14701.31,36,10.68,956.92,29988.1,26.42,6,38,1
14372.68,60,24.03,847.41,82525.88,27.37,16,44,1
13740.45,60,18.34,1408.6,191535.57,16.17,23,18,1
10473.48,36,11.29,1409.73,109148.51,9.68,16,9,1
24745.82,36,24.09,532.83,163961.01,17.69,14,8,0
36115.81,60,19.79,700.86,140640.0,4.32,9,37,1
12976.21,36,23.14,1194.79,228774.92,29.9,10,38,1
8281.08,36,23.54,1270.55,90610.39,31.02,23,34,1
33704.53,60,20.02,644.41,122593.44,37.73,16,27,0
29929.55,60,9.86,543.07,34899.35,35.96,22,19,1
37302.64,60,24.93,1236.31,205141.32,5.09,4,10,1
7455.27,36,11.5,584.0,94939.06,21.84,15,34,1
6625.8,60,18.43,625.69,186044.81,28.22,14,42,1
22115.75,60,21.9,229.23,20697.26,33.13,3,17,1
24962.91,36,8.5,828.14,219509.65,11.92,13,40,1
19726.76,36,17.18,509.88,243550.8,39.48,19,44,1
24359.7,36,12.5,898.19,128090.97,20.17,17,46,1
8034.81,60,9.89,688.87,130999.0,18.49,10,49,0
19704.94,36,5.24,1129.76,161764.08,16.88,8,10,1
26665.61,60,22.44,438.33,244275.65,7.12,2,22,1
17875.55,60,7.72,282.84,148473.29,22.32,6,40,0
27498.45,60,22.56,1063.35,36986.76,4.99,18,29,0
18596.46,60,17.01,594.67,149988.92,33.74,12,8,1
14010.38,36,17.42,858.5,116380.99,1.93,12,28,1
12840.6,36,21.57,1413.37,194997.64,34.1,23,29,0
17025.18,36,15.19,741.62,89767.87,32.43,3,26,1
1900.5,36,12.15,254.02,232626.94,12.03,9,5,0
27072.48,60,7.78,657.25,204017.47,1.43,15,8,1
33959.12,36,16.41,733.44,95110.4,35.38,15,41,0
14830.46,60,16.06,1155.99,100957.78,32.17,12,31,1
2795.29,36,10.88,316.93,139097.9,25.39,5,42,1
39484.25,36,17.0,539.95,42906.43,2.2,17,37,1
11284.23,60,13.79,103.54,178727.21,20.35,8,11,1
5938.22,60,21.11,1061.91,160103.66,37.36,2,10,0
15420.35,60,16.19,1123.58,,4.27,7,17,1
29803.72,36,23.67,702.07,166750.59,20.4,21,34,1
12462.75,60,15.36,821.25,42596.07,32.14,9,18,1
23413.42,36,22.75,1132.23,238971.81,26.45,24,24,1
17206.84,60,15.41,424.4,35403.49,15.78,8,44,1
5592.8,36,16.16,922.24,,35.68,19,17,1
13881.19,60,12.34,1446.96,243222.66,21.08,20,6,0
29269.95,60,13.0,997.21,111621.6,34.75,4,47,0
24868.15,60,23.66,144.82,223688.32,24.47,11,34,1
5671.36,60,9.47,456.68,54706.85,12.52,16,31,1
7369.57,36,7.43,793.12,,35.95,14,41,1
25988.6,36,21.6,136.83,44879.62,35.19,12,11,1
32723.2,36,16.54,1024.56,243572.08,12.27,10,26,1
14629.51,36,10.69,991.69,40418.69,8.65,20,44,1
24217.12,60,13.65,1318.2,169899.46,39.15,3,44,1
7655.1,60,15.5,764.99,121337.9,18.94,5,47,1
13143.68,36,16.84,1047.44,217983.39,39.91,20,20,0
1790.54,36,21.42,297.57,87691.91,10.15,19,41,1
30962.76,36,12.89,34.22,26649.83,4.05,2,47,1
16639.38,36,18.53,283.21,,0.31,20,24,0
32828.9,36,21.7,121.46,155414.43,12.49,17,25,1
28626.55,60,21.88,658.75,119935.71,23.39,13,17,1
33321.03,60,10.08,718.41,94293.68,9.95,9,39,1
12140.69,36,12.0,977.37,226870.47,23.03,7,22,1
8219.24,36,16.9,236.93,,2.25,12,28,0
38904.32,60,22.72,345.63,52511.57,38.82,20,20,1
28975.78,36,20.81,1203.54,23410.66,13.89,7,35,1
33527.65,36,16.68,877.49,36689.63,38.93,18,33,1
1512.2,60,24.67,73.16,217174.87,21.38,13,5,1
14824.0,60,13.78,1277.15,202539.45,18.65,21,38,1
29969.85,60,21.85,955.81,43556.98,3.58,9,33,1
4041.33,36,21.37,304.36,199357.53,3.39,7,19,1
23126.26,36,23.16,400.54,167441.36,20.55,17,5,1
17733.84,60,24.75,843.71,109121.57,12.74,21,28,1
1687.04,36,14.91,854.38,39367.06,7.45,24,22,1
10203.05,36,8.91,1213.63,158540.9,5.41,3,48,0
12106.89,36,14.22,557.12,213125.43,22.35,2,48,1
5362.54,36,22.08,837.48,116763.18,12.05,10,37,1
25629.94,36,21.72,886.33,117609.15,,18,9,1
10453.52,60,11.72,851.25,210137.12,3.6,18,35,1
11827.16,36,5.95,137.17,68436.46,0.33,14,23,0
36031.31,60,15.2,634.54,59667.78,37.68,6,26,0
19217.8,60,14.48,528.16,179983.43,0.69,17,30,0
16293.0,36,6.72,1489.38,170986.94,34.4,15,11,1
29230.97,60,20.9,714.56,229789.06,35.21,21,34,0
36474.94,60,10.67,669.78,96878.25,37.87,17,44,1
1976.42,36,17.92,741.02,66460.22,,20,29,1
18481.32,60,7.03,1381.35,118630.81,24.95,22,41,1
24820.47,36,22.21,928.84,108271.77,14.65,19,22,1
13423.96,36,19.79,602.04,235761.83,38.87,6,6,1
31123.9,60,12.77,1371.49,231049.47,29.27,14,38,1
38887.61,36,17.59,1396.87,118474.41,28.82,21,28,1
37793.67,60,8.75,418.54,114873.89,14.14,6,33,1
11373.32,60,24.71,608.29,122348.34,12.05,14,48,1
9827.19,36,20.92,1450.69,188105.97,22.29,9,14,0
38342.13,36,20.78,825.34,146513.82,3.25,6,35,1
18886.51,36,8.07,664.67,86222.61,16.76,17,11,0
9123.61,36,5.35,317.24,196807.81,21.28,10,38,0
28572.88,36,16.71,595.13,227880.67,30.01,14,33,1
12092.39,36,7.88,957.92,185084.27,22.87,16,42,1
11422.63,36,20.61,86.89,64770.03,15.6,10,33,1
35290.71,36,13.32,152.46,202107.93,1.12,24,27,1
7336.69,36,11.77,37.9,247458.76,28.34,14,46,1
3511.32,36,6.47,351.82,177585.68,30.71,22,15,1
11498.27,60,24.92,299.0,76093.83,34.17,20,48,1
24670.87,60,24.12,1280.69,21275.95,,5,26,0
5800.43,36,7.63,302.3,108643.41,20.19,3,6,1
19392.19,36,11.66,1001.94,128157.52,18.42,3,8,1
25466.15,36,12.82,203.99,229220.53,30.43,19,37,1
34100.74,36,10.94,902.53,162526.34,20.12,19,18,1
9964.91,36,23.69,670.36,84772.53,31.91,2,17,1
32876.51,60,19.43,630.74,179097.98,3.32,21,15,1
10161.34,36,24.12,1289.15,41203.52,2.15,22,5,0
27393.9,36,22.49,276.55,69089.13,10.67,24,25,1
17796.27,60,20.09,904.97,191232.85,18.97,7,37,1
5472.57,36,18.94,1238.14,88362.86,30.05,19,23,1
28856.28,36,22.32,1079.43,27162.54,14.62,8,47,0
9492.74,60,18.68,1475.52,134256.65,29.64,22,6,0
7888.31,36,8.77,33.1,171351.51,33.26,16,42,1
14974.59,36,17.96,1330.01,201474.67,20.1,2,25,1
26478.32,60,15.3,931.77,90387.34,38.32,18,20,1
10125.86,36,24.64,33.65,117652.26,6.09,6,39,1
8162.8,60,15.2,714.28,148009.11,11.83,3,11,1
1388.19,36,5.77,1158.13,37174.4,39.9,9,45,1
19394.08,60,10.28,298.34,65458.05,6.67,15,44,0
17717.18,60,23.35,1027.36,104928.45,36.45,4,8,1
10120.84,36,24.25,235.31,81450.75,36.81,20,40,1
3092.43,60,19.57,1211.08,127140.58,25.58,11,19,1
17740.98,60,6.14,865.64,169668.63,1.96,12,32,1
31740.0,36,5.47,79.81,144127.76,20.37,18,35,1
28896.0,60,14.59,163.59,198067.89,2.77,2,24,1
34571.0,60,24.99,1299.88,,13.26,12,31,0
1373.72,36,22.39,78.51,87139.77,0.69,24,24,0
38690.35,60,23.66,468.86,47592.89,1.83,16,15,1
14315.08,36,17.47,863.36,167128.91,27.89,18,30,1
39625.51,60,22.18,343.76,68749.08,39.29,24,5,0
10852.16,60,11.39,359.62,93293.02,31.3,11,32,1
19389.92,60,5.55,1170.77,202896.53,15.84,13,24,1
14803.18,60,23.37,457.76,70580.21,13.49,5,40,1
14874.67,36,9.37,86.72,143702.12,39.76,9,5,1
33849.0,60,19.57,1090.05,41809.63,9.27,2,35,1
30110.34,36,18.18,1432.92,115804.08,1.55,23,7,1
39693.91,36,8.16,1252.94,245463.73,10.45,14,21,1
24927.07,60,8.92,836.39,239508.05,13.67,3,49,1
19067.01,36,11.58,654.58,237716.69,19.52,23,41,1
4512.88,60,20.14,1389.99,156887.15,27.91,12,15,1
39865.9,36,5.78,1156.35,87779.48,26.24,17,17,1
22509.7,60,13.14,868.87,101638.88,25.14,11,39,1
28318.62,36,18.3,1323.34,67390.22,35.52,9,47,1
16862.95,36,8.43,914.52,42447.53,23.22,6,9,1
22360.91,60,7.39,1461.05,58835.91,7.04,14,22,1
37760.53,60,12.8,1291.69,127470.12,14.44,10,22,1
7490.36,36,10.73,839.15,26216.98,26.9,22,32,0
12402.53,36,17.98,1386.57,236015.13,21.01,19,16,1
6930.33,36,24.39,533.39,149173.29,23.15,20,30,1
31896.42,36,5.09,1060.36,59909.66,11.93,4,32,1
3419.77,36,23.05,281.78,115758.35,11.53,5,33,0
4183.63,36,13.66,1346.19,106545.97,18.01,16,48,1
12641.27,60,18.28,394.63,,1.36,7,41,1
21053.34,60,22.02,1425.08,47713.82,17.31,10,35,1
16844.72,60,16.47,54.98,118870.25,19.64,23,38,1
2747.84,36,6.95,1032.3,183601.32,2.41,24,46,1
38342.17,36,7.81,250.58,105833.45,1.31,21,47,0
38161.91,60,20.79,1163.09,102246.32,0.36,23,8,1
11894.9,60,9.58,753.1,98300.81,14.47,15,10,1
